1302684,110,110,110,50,60,10,80,50,50,110
1302800,10,10,10,50,60,10,10,50,50,110
1302820,110,110,110,50,60,10,30,50,50,110
1303012,10,10,10,50,110,40,30,50,50,110
1303411,110,110,110,50,60,40,80,50,50,110
1303509,110,110,110,50,60,10,110,50,50,10
1303597,10,10,10,50,60,40,80,50,50,110
1303766,10,10,10,50,60,40,80,50,50,110
1303896,110,110,110,50,60,40,80,50,50,110
1304110,110,110,110,50,60,40,80,50,50,110
1304377,110,110,110,50,60,10,80,50,50,110
1304573,10,10,10,50,60,40,30,50,50,110
1304614,40,40,40,50,60,40,30,50,50,110
1305066,10,10,10,50,60,10,110,50,50,110
1305116,10,10,10,50,60,10,80,50,50,110
1305409,110,110,110,50,60,10,30,50,50,10
1306080,10,10,10,50,60,40,80,50,50,110
1306088,10,10,10,50,60,10,30,50,50,110
1306190,110,110,110,50,60,10,30,50,50,110
1306230,10,10,10,50,60,40,80,50,50,110
1306326,110,110,110,50,110,40,110,50,50,110
1306327,10,10,10,50,60,40,110,50,50,110
1306744,10,10,10,50,110,10,30,50,50,110
1306769,110,110,110,50,60,10,30,50,50,110
1306967,110,110,110,50,60,10,80,50,50,110
1307517,10,10,10,50,60,40,110,50,50,110
1307633,10,10,10,50,60,10,80,50,50,110
1308472,110,110,110,50,60,40,30,50,50,110
1308596,10,10,10,50,110,10,80,50,50,110
1308717,10,10,10,50,110,110,30,50,50,110
1308734,110,110,110,50,60,110,80,50,50,110
1308772,10,10,10,50,60,10,80,50,50,110
1308810,10,10,10,50,60,40,30,50,50,110
1308923,110,110,110,50,60,10,80,50,50,110
1308939,10,10,10,50,60,40,110,50,50,110
1309057,10,10,10,50,60,40,80,50,50,110
1309450,10,10,10,50,60,10,80,50,50,10
1309494,10,10,10,50,60,40,80,50,50,110
1309623,10,10,10,50,60,40,30,50,50,110
1310439,40,40,40,50,60,40,80,50,50,110
1310461,10,10,10,50,10,10,30,50,50,10
1310700,10,10,10,50,110,40,80,50,50,110
1310790,10,10,10,50,60,40,80,50,50,110
1310803,10,10,10,50,110,40,80,50,50,110
1310823,40,40,40,50,60,40,80,50,50,110
1310846,10,10,10,50,110,40,80,50,50,110
1311326,10,10,10,50,60,10,80,50,50,110
1311419,10,10,10,50,60,40,110,50,50,110
1311481,110,110,110,50,60,10,80,50,50,110
1311498,10,10,10,50,60,10,110,50,50,110
1311553,110,110,110,50,10,10,80,50,50,110
1311762,10,10,10,50,60,40,110,50,50,110
1311778,110,110,110,50,60,40,80,50,50,110
1311872,10,10,10,50,10,40,30,50,50,110
1312132,110,110,110,50,60,10,110,50,50,110
1312563,10,10,10,50,60,10,80,50,50,110
1312584,10,10,10,50,10,10,80,50,50,110
1312638,10,10,10,50,60,40,110,50,50,110
1312975,10,10,10,50,60,10,80,50,50,110
1313709,10,10,10,50,60,40,30,50,50,110
1314200,40,40,40,50,110,110,110,50,50,10
1314215,10,10,10,50,60,10,80,50,50,110
1314238,110,110,110,50,60,40,30,50,50,110
1314425,110,110,110,50,60,10,10,50,50,10
1314486,110,110,110,50,60,10,80,50,50,110
1314526,10,10,10,50,60,10,30,50,50,110
1314755,110,110,110,50,60,40,80,50,50,110
1314841,10,10,10,50,60,10,80,50,50,110
1314860,110,110,110,50,60,10,80,50,50,110
1314945,10,10,10,50,60,10,30,50,50,110
1314949,10,10,10,50,60,40,30,50,50,110
1315057,10,10,10,50,60,40,80,50,50,110
1315322,10,10,10,50,60,10,80,50,50,110
1315388,110,110,110,50,60,40,80,50,50,10
1315426,10,10,10,50,10,10,80,50,50,110
1315582,10,10,10,50,110,40,30,50,50,110
1315687,10,10,10,50,60,40,80,50,50,10
1315763,110,110,110,50,60,10,80,50,50,110
1316539,110,110,110,50,60,10,80,50,50,110
1316720,10,10,10,50,60,40,80,50,50,110
1316789,10,10,10,50,60,40,80,50,50,110
1316953,10,10,10,50,10,10,80,50,50,110
1317017,10,10,10,50,110,110,30,50,50,110
1317160,10,10,10,50,60,40,80,50,50,110
1317183,10,10,10,50,60,10,80,50,50,110
1317285,110,110,110,50,60,10,30,50,50,110
1317363,110,110,110,50,110,10,110,50,50,10
1317409,10,10,10,50,60,10,80,50,50,110
1317477,10,10,10,50,110,40,80,50,50,10
1317537,110,110,110,50,60,40,110,50,50,110
1317538,10,10,10,50,10,10,30,50,50,110
1317708,10,10,10,50,110,40,80,50,50,10
1317805,10,10,10,50,60,40,30,50,50,110
1317944,110,110,110,50,60,10,80,50,50,110
1318123,110,110,110,50,60,40,110,50,50,110
1318384,10,10,10,50,60,40,110,50,50,110
1318609,10,10,10,50,60,40,110,50,50,110
1318639,10,10,10,50,60,40,30,50,50,110
1318744,10,10,10,50,60,10,80,50,50,110
1319233,110,110,110,50,60,10,80,50,50,110
1319335,110,110,110,50,60,10,30,50,50,110
1319574,110,110,110,50,60,40,80,50,50,110
1319631,10,10,10,50,60,40,30,50,50,110
1319681,110,110,110,50,60,10,30,50,50,10
1319769,110,110,110,50,60,40,80,50,50,110
1319839,10,10,10,50,60,40,80,50,50,110
1319959,110,110,110,50,60,40,80,50,50,110
1320061,10,10,10,50,60,40,110,50,50,110
1320164,110,110,110,50,60,10,110,50,50,110
1320181,10,10,10,50,110,40,110,50,50,110
1320196,10,10,10,50,60,40,80,50,50,10
1320206,10,10,10,50,60,40,80,50,50,110
1320333,40,40,40,50,110,40,110,50,50,110
1320421,10,10,10,50,60,10,80,50,50,110
1320451,10,10,10,50,60,10,30,50,50,110
1320582,10,10,10,50,60,10,110,50,50,110
1320629,10,10,10,50,60,40,80,50,50,110
1320722,10,10,10,50,60,10,80,50,50,110
1320774,10,10,10,50,60,40,80,50,50,110
1320802,10,10,10,50,110,40,80,50,50,10
1321508,110,110,110,50,60,10,80,50,50,10
1321651,110,110,110,50,60,10,30,50,50,110
1321652,10,10,10,50,60,10,80,50,50,110
1321677,10,10,10,50,110,40,80,50,50,110
1322411,110,110,110,50,60,10,80,50,50,110
1322581,110,110,110,50,60,10,110,50,50,110
1322651,10,10,10,50,60,40,80,50,50,110
1322745,40,40,40,50,60,10,30,50,50,10
1322812,110,110,110,50,60,10,80,50,50,110
1323144,10,10,10,50,60,40,80,50,50,10
1323224,10,10,10,50,60,10,80,50,50,110
1323332,110,110,110,50,60,40,80,50,50,110
1323695,10,10,10,50,60,10,80,50,50,110
1323816,110,110,110,50,60,40,80,50,50,10
1324247,10,10,10,50,60,10,80,50,50,110
1324424,110,110,110,50,60,40,80,50,50,110
1324486,10,10,10,50,60,10,80,50,50,10
1324544,110,110,110,50,60,40,30,50,50,10
1324580,10,10,10,50,60,40,80,50,50,110
1324785,110,110,110,50,110,40,30,50,50,110
1324850,110,110,110,50,60,10,80,50,50,110
1325234,110,110,110,50,60,10,30,50,50,10
1325445,110,110,110,50,60,40,80,50,50,110
1325699,10,10,10,50,60,40,110,50,50,110
1326007,110,110,110,50,60,10,80,50,50,110
1326066,110,110,110,50,60,10,80,50,50,10
1326117,110,110,110,50,60,40,80,50,50,110
1326380,10,10,10,50,60,10,80,50,50,110
1326433,10,10,10,50,60,40,80,50,50,110
1326745,110,110,110,50,60,40,110,50,50,110
1327010,10,10,10,50,60,10,80,50,50,110
1327352,110,110,110,50,60,40,80,50,50,110
1327401,10,10,10,50,60,10,80,50,50,110
1327504,10,10,10,50,60,10,80,50,50,110
1327543,10,10,10,50,60,40,80,50,50,110
1327592,10,10,10,50,60,40,80,50,50,110
1327726,10,10,10,50,60,10,80,50,50,110
1327760,40,40,40,50,110,40,30,50,50,110
1328040,110,110,110,50,10,10,80,50,50,10
1328302,110,110,110,50,60,10,80,50,50,10
1328373,10,10,10,50,60,40,80,50,50,110
1328384,10,10,10,50,60,40,110,50,50,110
1328636,10,10,10,50,60,10,30,50,50,110
1328837,10,10,10,50,60,40,110,50,50,10
1328841,10,10,10,50,60,10,30,50,50,110
1328871,10,10,10,50,60,40,30,50,50,110
1328885,10,10,10,50,60,40,30,50,50,110
1329270,110,110,110,50,60,40,110,50,50,10
1329381,10,10,10,50,60,40,80,50,50,110
1329475,10,10,10,50,60,40,80,50,50,110
1329682,110,110,110,50,60,10,110,50,50,110
1329850,110,110,110,50,60,40,30,50,50,110
1329878,110,110,110,50,60,40,80,50,50,10
1330002,110,110,110,50,60,40,110,50,50,110
1330104,110,110,110,50,60,10,80,50,50,10
1330671,10,10,10,50,110,40,30,50,50,110
1331297,110,110,110,50,60,40,80,50,50,110
1331749,40,40,40,50,110,110,110,50,50,110
1331758,10,10,10,50,60,40,110,50,50,110
1332125,10,10,10,50,60,40,80,50,50,110
1332204,10,10,10,50,60,40,110,50,50,110
1332244,110,110,110,50,10,10,10,50,50,110
1332556,10,10,10,50,110,40,110,50,50,110
1332676,40,40,40,50,60,40,110,50,50,110
1332708,10,10,10,50,60,40,80,50,50,110
1332788,110,110,110,50,60,110,80,50,50,110
1332816,10,10,10,50,60,40,80,50,50,110
1332879,10,10,10,50,60,40,30,50,50,110
1333440,110,110,110,50,60,40,80,50,50,10
1333480,10,10,10,50,60,40,110,50,50,110
1333711,10,10,10,50,60,40,80,50,50,10
1333768,110,110,110,50,60,40,80,50,50,110
1333817,10,10,10,50,60,10,80,50,50,110
1334009,10,10,10,50,60,40,80,50,50,110
1334283,110,110,110,50,60,10,80,50,50,110
1334591,10,10,10,50,60,10,80,50,50,110
1334658,110,110,110,50,60,10,30,50,50,110
1334848,10,10,10,50,60,10,30,50,50,110
1334963,110,110,110,50,60,40,80,50,50,110
1335033,110,110,110,50,60,40,80,50,50,10
1335284,10,10,10,50,60,10,110,50,50,10
1335331,40,40,40,50,110,40,110,50,50,110
1335455,10,10,10,50,60,40,30,50,50,110
1335473,110,110,110,50,110,40,80,50,50,110
1335868,110,110,110,50,60,10,110,50,50,110
1335952,10,10,10,50,110,40,80,50,50,110
1336044,110,110,110,50,60,40,110,50,50,110
1336080,10,10,10,50,110,40,30,50,50,110
1336339,110,110,110,50,60,10,80,50,50,110
1336384,10,10,10,50,110,40,80,50,50,110
1337054,10,10,10,50,60,10,110,50,50,110
1337345,110,110,110,50,60,40,80,50,50,110
1337349,110,110,110,50,10,10,30,50,50,110
1337379,110,110,110,50,60,40,80,50,50,110
1338080,10,10,10,50,60,10,80,50,50,110
1338115,110,110,110,50,60,40,80,50,50,110
1338344,40,40,40,50,60,40,80,50,50,110
1338398,110,110,110,50,110,10,80,50,50,110
1338484,10,10,10,50,60,40,30,50,50,110
1338670,10,10,10,50,60,40,110,50,50,110
1338733,10,10,10,50,60,40,30,50,50,110
1339397,110,110,110,50,60,40,80,50,50,110
1339475,10,10,10,50,60,10,110,50,50,110
1339476,110,110,110,50,60,40,110,50,50,110
1339562,110,110,110,50,60,40,80,50,50,110
1339653,10,10,10,50,60,40,110,50,50,110
1339654,10,10,10,50,60,40,30,50,50,110
1340291,10,10,10,50,60,40,30,50,50,110
1340366,10,10,10,50,110,40,80,50,50,110
1340869,10,10,10,50,60,10,110,50,50,110
1340882,110,110,110,50,60,10,80,50,50,110
1340917,110,110,110,50,60,40,30,50,50,110
1340971,110,110,110,50,60,40,80,50,50,110
1340993,110,110,110,50,110,10,110,50,50,110
1341486,110,110,110,50,60,40,30,50,50,110
1341498,10,10,10,50,60,40,110,50,50,110
1341689,10,10,10,50,60,40,80,50,50,110
1341746,10,10,10,50,10,40,80,50,50,110
1342240,110,110,110,50,60,10,80,50,50,10
1342295,110,110,110,50,60,40,80,50,50,110
1342418,10,10,10,50,60,40,80,50,50,110
1342453,10,10,10,50,60,40,30,50,50,110
1342551,110,110,110,50,60,10,80,50,50,110
1342595,10,10,10,50,60,40,80,50,50,110
1342637,110,110,110,50,10,10,80,50,50,110
1342701,10,10,10,50,110,40,80,50,50,110
1342734,10,10,10,50,10,10,80,50,50,110
1342963,110,110,110,50,60,40,30,50,50,110
1343131,10,10,10,50,60,40,80,50,50,110
1343170,40,40,40,50,60,10,80,50,50,110
1343281,10,10,10,50,60,40,80,50,50,110
1343307,10,10,10,50,60,40,80,50,50,10
1343511,110,110,110,50,110,40,80,50,50,110
1343896,110,110,110,50,60,40,80,50,50,10
1343994,110,110,110,50,60,10,30,50,50,110
1344417,110,110,110,50,60,10,110,50,50,110
1344558,10,10,10,50,10,10,80,50,50,110
1344612,110,110,110,50,60,110,80,50,50,110
1344864,110,110,110,50,60,10,110,50,50,110
1344885,40,40,40,50,60,10,80,50,50,110
1344890,10,10,10,50,60,40,80,50,50,110
1345051,10,10,10,50,110,40,110,50,50,110
1345052,110,110,110,50,60,40,80,50,50,10
1345568,110,110,110,50,10,10,80,50,50,110
1345736,110,110,110,50,60,40,110,50,50,110
1345860,10,10,10,50,110,40,30,50,50,110
1345880,110,110,110,50,60,10,80,50,50,10
1346050,10,10,10,50,60,40,110,50,50,110
1346161,40,40,40,50,60,40,110,50,50,110
1346875,10,10,10,50,110,110,80,50,50,110
1347025,10,10,10,50,60,10,30,50,50,10
1347036,10,10,10,50,60,40,30,50,50,110
1347275,10,10,10,50,60,40,80,50,50,110
1347342,10,10,10,50,60,40,80,50,50,110
1347528,10,10,10,50,60,10,80,50,50,10
1347534,110,110,110,50,60,10,80,50,50,10
1347564,110,110,110,50,60,40,30,50,50,110
1347756,10,10,10,50,60,10,80,50,50,110
1348293,10,10,10,50,60,40,80,50,50,110
1348312,110,110,110,50,60,10,80,50,50,110
1348451,110,110,110,50,110,40,110,50,50,110
1348485,110,110,110,50,60,10,110,50,50,110
1348557,10,10,10,50,60,40,80,50,50,110
1348819,10,10,10,50,60,40,80,50,50,110
1349357,10,10,10,50,60,10,110,50,50,110
1349518,10,10,10,50,60,40,80,50,50,110
1349534,10,10,10,50,110,40,80,50,50,110
1350160,110,110,110,50,110,40,110,50,50,110
1350235,110,110,110,50,60,40,110,50,50,110
1350340,10,10,10,50,60,40,30,50,50,110
1350361,10,10,10,50,60,40,110,50,50,110
1350364,10,10,10,50,110,40,110,50,50,110
1350466,110,110,110,50,60,10,80,50,50,110
1350695,10,10,10,50,60,40,80,50,50,110
1351015,10,10,10,50,60,40,110,50,50,110
1351044,10,10,10,50,60,40,80,50,50,110
1351057,10,10,10,50,110,40,10,50,50,110
1351122,10,10,10,50,60,40,80,50,50,110
1351195,10,10,10,50,60,40,110,50,50,110
1351467,10,10,10,50,60,10,80,50,50,110
1351744,10,10,10,50,60,10,80,50,50,110
1352012,10,10,10,50,60,40,80,50,50,110
1352078,10,10,10,50,60,40,80,50,50,110
1352446,110,110,110,50,60,40,80,50,50,110
1352520,110,110,110,50,60,10,30,50,50,110
1352696,10,10,10,50,60,40,80,50,50,110
1353400,10,10,10,50,60,10,80,50,50,110
1353597,10,10,10,50,10,10,80,50,50,110
1353669,10,10,10,50,60,10,80,50,50,110
1353901,110,110,110,50,60,10,110,50,50,10
1354041,10,10,10,50,60,10,110,50,50,110
1354113,10,10,10,50,60,10,80,50,50,110
1354172,110,110,110,50,60,10,110,50,50,110
1354310,10,10,10,50,60,40,30,50,50,110
1354654,10,10,10,50,60,10,80,50,50,10
1354740,110,110,110,50,110,40,80,50,50,110
1354828,10,10,10,50,60,10,80,50,50,110
1354953,110,110,110,50,10,10,30,50,50,110
1354994,110,110,110,50,60,10,80,50,50,110
1355134,110,110,110,50,60,10,30,50,50,110
1355191,10,10,10,50,10,40,80,50,50,110
1355281,110,110,110,50,60,40,80,50,50,110
1355893,10,10,10,50,60,110,80,50,50,110
1356307,110,110,110,50,60,40,30,50,50,110
1356362,10,10,10,50,110,40,80,50,50,110
1356570,110,110,110,50,60,10,80,50,50,10
1356858,10,10,10,50,60,40,80,50,50,110
1356895,110,110,110,50,60,40,80,50,50,110
1356977,10,10,10,50,60,10,110,50,50,10
1357180,110,110,110,50,60,10,30,50,50,110
1357514,10,10,10,50,60,40,80,50,50,110
1357637,10,10,10,50,60,10,10,50,50,110
1357672,10,10,10,50,60,10,30,50,50,110
1357726,110,110,110,50,60,10,80,50,50,110
1357902,110,110,110,50,60,10,80,50,50,110
1358184,10,10,10,50,60,40,80,50,50,110
1358391,10,10,10,50,60,110,80,50,50,110
1358431,110,110,110,50,60,40,80,50,50,110
1358737,110,110,110,50,60,10,80,50,50,110
1359194,10,10,10,50,60,40,30,50,50,110
1359303,10,10,10,50,60,40,110,50,50,110
1359470,110,110,110,50,60,10,80,50,50,110
1359544,110,110,110,50,10,10,30,50,50,110
1359947,10,10,10,50,110,40,80,50,50,10
1359971,10,10,10,50,60,10,80,50,50,110
1360319,10,10,10,50,60,40,80,50,50,10
1360703,110,110,110,50,60,40,30,50,50,110
1360870,110,110,110,50,60,10,80,50,50,110
1360876,110,110,110,50,60,10,80,50,50,10
1360892,110,110,110,50,110,10,80,50,50,110
1361214,110,110,110,50,60,40,80,50,50,110
1361258,110,110,110,50,60,10,110,50,50,10
1361286,10,10,10,50,60,40,30,50,50,110
1361429,10,10,10,50,60,40,80,50,50,110
1361618,110,110,110,50,60,10,80,50,50,10
1361658,110,110,110,50,60,10,110,50,50,110
1361793,10,10,10,50,110,110,30,50,50,110
1361803,10,10,10,50,60,10,30,50,50,110
1361847,110,110,110,50,60,10,30,50,50,10
1362093,10,10,10,50,60,10,80,50,50,110
1362450,10,10,10,50,60,40,110,50,50,110
1363092,10,10,10,50,60,40,80,50,50,110
1363346,10,10,10,50,60,40,30,50,50,10
1363763,110,110,110,50,60,40,80,50,50,110
1363839,10,10,10,50,60,110,80,50,50,110
1363955,40,40,40,50,110,40,110,50,50,110
1364139,40,40,40,50,110,40,80,50,50,110
1364321,10,10,10,50,60,10,110,50,50,110
1364519,110,110,110,50,60,10,110,50,50,110
1364572,10,10,10,50,110,40,80,50,50,110
1364663,110,110,110,50,60,40,80,50,50,110
1364735,40,40,40,50,60,10,110,50,50,10
1364911,10,10,10,50,60,40,30,50,50,110
1364924,110,110,110,50,60,10,80,50,50,110
1364967,10,10,10,50,60,40,30,50,50,110
1365115,40,40,40,50,60,40,80,50,50,110
1365143,10,10,10,50,110,40,110,50,50,110
1365480,10,10,10,50,60,10,30,50,50,110
1365611,10,10,10,50,60,40,80,50,50,10
1365917,110,110,110,50,60,40,80,50,50,110
1366160,10,10,10,50,60,110,110,50,50,110
1366461,110,110,110,50,60,10,110,50,50,110
1366698,10,10,10,50,110,40,80,50,50,10
1366716,110,110,110,50,10,10,80,50,50,110
1366854,110,110,110,50,60,40,80,50,50,110
1367019,10,10,10,50,60,10,80,50,50,110
1367057,110,110,110,50,60,10,30,50,50,10
1367076,110,110,110,50,60,40,110,50,50,110
1367389,110,110,110,50,60,40,80,50,50,110
1367690,110,110,110,50,60,10,80,50,50,110
1367900,110,110,110,50,10,40,80,50,50,110
1368022,10,10,10,50,110,40,110,50,50,110
1368055,110,110,110,50,60,10,110,50,50,10
1368539,10,10,10,50,110,40,80,50,50,110
1368837,10,10,10,50,60,10,80,50,50,110
1368845,10,10,10,50,60,10,30,50,50,110
1368984,10,10,10,50,60,10,30,50,50,110
1368998,10,10,10,50,60,40,80,50,50,110
1369002,10,10,10,50,10,40,110,50,50,10
1369134,10,10,10,50,110,40,80,50,50,110
1369302,10,10,10,50,60,10,110,50,50,110
1369457,110,110,110,50,10,10,80,50,50,110
1369780,10,10,10,50,10,40,110,50,50,110
1369919,110,110,110,50,60,40,110,50,50,10
1370067,10,10,10,50,60,110,110,50,50,110
1370259,110,110,110,50,60,10,80,50,50,10
1370316,110,110,110,50,60,10,80,50,50,110
